id,HUC2,NSE_regional,NSE_hybrid,KGE_regional,KGE_hybrid
camels_06853800,10,0.6387483102037457,0.620536376214099,0.44334809279430476,0.6084934965882731
camels_06876700,10,0.22019716897374153,0.7050128830645606,0.6231656962889582,0.7433338786458434
camels_06878000,10,0.7313672012465833,0.7788910421040092,0.7562672811520879,0.7481789460414561
camels_06885500,10,0.6688624172715103,0.6970250394838449,0.729632856241015,0.7666259925992884
camels_06888500,10,0.7937992946799686,0.7718144512614085,0.8516162299761936,0.8129315758477077
camels_06889200,10,0.8241021075449245,0.8311155122638224,0.7573199691577929,0.8053236759433041
camels_06889500,10,0.7684275665418964,0.7970628094734477,0.7613305352807477,0.8456648887755187
camels_06892000,10,0.7589632313629849,0.7370199659120027,0.8102468658392923,0.7746372856528237
camels_06903400,10,0.5506887632911162,0.7460411613036639,0.6613556936818743,0.7288509997269075
camels_06910800,10,0.5916027438226152,0.7682617320058216,0.7911389282580075,0.838193901895544
camels_06917000,10,0.7423589494042028,0.7641119690733342,0.7061336904286432,0.8461547433433233
camels_06918460,10,0.2348836960838525,0.670013782371089,0.6067087556199189,0.7210847431212666
camels_06921070,10,0.7045361651475561,0.6278728416004138,0.6003370823553997,0.6325825363749845
camels_06921200,10,0.47854675015279513,0.32737698903007517,0.5911417329413087,0.5897356114756432
camels_07057500,11,0.8881502155807561,0.8462513594555896,0.9394426485693036,0.7628611959938412
camels_07060710,11,0.7102976236726232,0.7059450994156915,0.7236556535613292,0.7269269884010667
camels_07066000,11,0.9185395842593621,0.9214048767912666,0.94212937639923,0.9230902601461874
camels_07142300,11,-6.145085509647524,-0.961168983769648,-2.447794561373835,0.39278633354427395
camels_07145700,11,0.632269515913088,0.6557203269082814,0.6858879566697909,0.6886357901921665
camels_07167500,11,-0.5306465149086743,-1.6224159814588588,0.4772919076501213,0.28771363268809347
camels_07180500,11,0.9070663535836313,0.8357890155049528,0.8968391423516817,0.7940239446542114
camels_07184000,11,0.74977787522157,0.7149525557970147,0.6748581715246986,0.6767842491637992
camels_07196900,11,0.6681413881037215,0.6360475986899674,0.6734628269483598,0.7043990251548407
camels_07197000,11,0.8238540456487349,0.837741728660172,0.58225985614437,0.7175287961422303
camels_07208500,11,0.7280947031179028,0.7476451709555132,0.5193594183323187,0.6196669347076263
camels_07261000,11,0.9208904245932309,0.8693149455658161,0.8180767080585958,0.8217562139767397
camels_07291000,08,0.6839311028306028,0.6440405283232611,0.7400248128048301,0.7484979612185956
camels_07299670,11,0.3665338396028299,0.28104662147960624,0.390550915238559,0.17871266601834002
camels_07301410,11,-0.7388615241073717,0.3457990260477165,-0.15268840238306614,0.5216959601659861
camels_07315200,11,0.6033284633020177,0.6858780682436679,0.005051230049216149,0.4965182465590867
camels_07315700,11,0.5155101576878027,0.5262592533098704,0.4130892418000012,0.569114842821417
camels_07335700,11,0.5926966953283279,0.562870966973451,0.6162316447375548,0.5777523166550218
camels_07340300,11,0.7403913495358652,0.7583705098065211,0.7379523398787162,0.7612893269427952
camels_07346045,11,0.7899364935859977,0.8117465523919085,0.6395005855488547,0.7568123640586831
camels_07362100,08,0.7921176393282052,0.795011851487357,0.6039861161330411,0.5986354653539191
camels_07375000,08,0.5492202630646419,0.562047395655624,0.6710957834514555,0.767152257271648
camels_08013000,08,0.7085957488234937,0.6936132414340197,0.4674268616832391,0.48787843013483856
camels_08014500,08,0.5861568129966686,0.6760968219610939,0.7274238482591637,0.6170192929666515
camels_08023080,12,0.7322921218899823,0.7549066336712857,0.4771609256950218,0.5261951760442491
camels_08029500,12,0.7139400208956883,0.6352554447756977,0.4204865980926338,0.32413806643565113
camels_08066200,12,0.30656291750537057,0.13886025685896908,0.48581756334928805,0.44959511602099944
camels_08066300,12,0.3442367836090323,0.4855203118299519,0.422589606575264,0.45378114731133845
camels_08070000,12,-0.5322396263158751,-0.6373650460433133,0.2262087803075118,0.03111611494207589
camels_08070200,12,-0.15222815080532137,-0.09279871428426567,0.2716442101480676,0.40121162960520873
camels_08082700,12,-6.809656343304441,-11.25030239957287,-0.960150537016959,-0.649213913643774
camels_08086212,12,-5.457048869962207,-13.754584065772718,-10.017805511357764,-2.8204348631922027
camels_08086290,12,-0.07146096593819506,-0.31844119397659454,-2.892679358025058,-0.4000447600869488
camels_08101000,12,0.6661835009183112,0.634684479725208,0.3208719472804168,0.5440334530164351
camels_08104900,12,0.494294310329625,0.6760247475848675,0.4931164171435134,0.6231926578450272
camels_08109700,12,0.4901411812228075,0.4100763659143809,0.5192160214501985,0.4077617062437774
camels_08150800,12,0.2814442205902441,0.40036673371507436,0.1763475062311297,0.5272690426206635
camels_08158700,12,0.9025762091111978,0.8126182514277014,0.6421982827288527,0.45436682182692945
camels_08164300,12,0.4029810037943309,0.41482107835252946,0.24456108650656283,0.42278184805845176
camels_08164600,12,0.6652432354408807,0.5273106730290689,0.7993605505754962,0.7186054999758383
camels_08165300,12,0.7152748082574587,0.43640889710018993,0.6492014666074748,0.47660432950081677
